timestamp,latitude,longitude,altitude_m,CO2_ppm,PM2.5,NOx_ppb,SO2_ppb,O3_ppb,temperature_C,humidity_%,wind_speed_mps,rainfall_mm,emission_level
2020-09-17 13:44:12,37.79363193258641,-122.41981841831623,128.75,396.88,33.25,12.28,8.07,58.87,32.05,76.02,2.91,2.63,Medium
2025-02-15 15:38:47,37.77161275224425,-122.40938750246481,118.36,429.94,29.52,5.64,12.16,58.59,36.44,43.34,5.89,2.29,Medium
2025-10-06 15:17:00,37.75694718942673,-122.41039972702211,81.63,365.84,48.18,16.19,11.21,41.11,37.31,58.95,5.81,1.89,Medium
2021-06-23 11:53:50,37.76561006662158,-122.41652404129358,147.53,386.15,25.84,20.79,5.76,36.81,37.81,76.62,8.45,1.72,Medium
2024-06-21 17:31:59,37.76615354344183,-122.41558721816868,128.31,379.89,46.24,17.89,7.98,49.06,25.81,60.96,8.6,1.94,Medium
2025-08-23 16:00:28,37.78144856661806,-122.42222464013338,139.42,418.18,45.82,24.3,13.36,46.78,27.34,60.83,4.1,2.79,Medium
2020-07-25 15:59:56,37.78208207449141,-122.42995312070069,106.39,387.42,74.41,26.27,7.2,53.69,36.17,59.28,7.59,2.79,High
2024-10-14 10:09:30,37.780535666593494,-122.40161163796698,87.87,366.0,32.45,12.31,7.84,51.88,25.09,83.81,9.77,1.67,Low
2021-05-18 11:03:46,37.77248569282099,-122.42731235892288,84.7,424.88,25.76,14.96,14.82,54.4,30.17,56.35,4.5,2.5,Medium
2021-11-22 07:20:20,37.76558738068683,-122.43069543902205,137.66,441.65,42.82,14.25,6.31,39.75,33.83,83.61,7.02,0.8,High
2021-08-10 14:40:41,37.77727608463593,-122.43756894642284,145.23,398.93,56.8,22.58,8.47,39.68,33.29,77.82,7.82,0.68,Medium
2025-04-25 14:25:39,37.792357856912474,-122.42782203222782,128.25,404.75,34.21,19.96,5.14,26.73,30.91,42.21,7.31,2.94,Medium
2024-05-24 05:48:16,37.762081570087986,-122.42209408701487,103.98,381.11,43.64,19.63,3.17,55.5,34.53,51.03,2.07,2.12,Medium
2023-10-28 04:50:09,37.78918790348899,-122.43699912809646,126.52,372.43,29.98,16.48,10.55,28.51,26.05,75.29,3.93,2.08,Low
2020-05-08 07:42:08,37.783671512006094,-122.42183231337269,135.08,436.77,37.05,25.81,9.66,38.86,37.12,66.91,6.98,1.01,High
2025-02-24 18:12:37,37.7845982107078,-122.43609072770715,116.64,403.37,47.01,26.25,8.67,54.9,29.73,69.81,8.14,2.94,Medium
2022-04-11 08:05:55,37.78758321549767,-122.40996022530405,133.93,427.2,38.5,18.44,7.25,40.91,31.26,72.05,3.48,2.1,Medium
2024-04-07 22:40:43,37.79020473100873,-122.43049223953082,87.9,384.85,57.35,23.2,8.99,40.34,28.11,70.76,3.56,0.12,Medium
2020-02-19 03:25:32,37.76258039106094,-122.42789713004431,148.8,421.55,50.12,15.51,11.29,43.4,32.08,36.26,3.3,1.67,Medium
2023-12-05 08:21:03,37.7686869256405,-122.42540285864914,118.01,422.65,45.01,13.75,11.73,22.83,18.32,65.93,1.68,0.24,Medium
2025-03-17 11:23:29,37.79422065722825,-122.43708009710109,120.85,408.82,46.78,16.55,4.01,37.29,35.15,55.61,0.66,1.17,Medium
2020-11-02 15:53:34,37.75716860553129,-122.41587628833943,132.94,359.29,13.77,19.49,4.36,51.49,19.46,67.99,5.5,1.55,Low
2021-04-02 03:11:10,37.78179086030537,-122.42559370143455,81.23,401.06,25.02,11.32,4.59,49.05,26.26,61.54,4.86,2.92,Medium
2023-07-26 21:45:19,37.75529533151102,-122.42587641913478,101.19,402.17,48.17,9.14,5.64,33.9,22.92,51.15,6.28,1.12,Medium
2021-05-06 00:38:26,37.78549349588411,-122.42318972877712,132.38,407.21,34.99,25.21,5.74,43.41,35.85,48.55,1.11,1.61,Medium
2020-12-25 08:04:14,37.78835584029136,-122.4212238576472,121.37,417.74,35.66,22.75,8.55,37.98,19.42,62.49,8.8,0.98,Medium
2023-12-28 05:51:11,37.768744161155404,-122.4066008076767,106.88,374.12,35.58,39.69,5.71,49.85,36.41,70.4,3.07,0.37,Low
2022-12-05 02:39:04,37.77013033162873,-122.42608396615252,139.9,405.46,47.08,30.75,8.31,39.15,19.65,77.27,2.1,0.05,Medium
2022-01-22 18:58:46,37.77660637128547,-122.424503052153,135.29,436.61,34.06,15.78,12.63,32.69,37.33,63.07,9.88,0.91,High
2024-08-07 08:23:30,37.7781258320144,-122.40125586528997,125.53,375.29,41.4,1.62,7.62,59.12,27.21,38.46,9.1,1.63,Medium
2022-02-01 11:17:38,37.77701477574103,-122.41637044270028,95.0,396.59,5.35,5.88,3.81,52.15,29.63,48.25,4.74,0.37,Medium
2024-11-04 06:59:11,37.79337930480001,-122.41851082820918,118.72,428.89,41.04,22.21,11.57,21.19,25.9,58.33,2.8,0.98,Medium
2023-04-10 22:04:49,37.75855666196458,-122.43300857751545,106.81,384.44,33.16,23.34,9.57,66.7,34.31,69.51,0.5,2.29,Medium
2021-11-15 05:00:45,37.78441945529101,-122.40260261072874,82.94,388.23,28.19,16.2,5.51,37.29,28.48,49.81,8.38,0.02,Medium
2024-06-17 00:33:58,37.77355248863784,-122.4219517081407,139.68,412.9,52.68,30.58,8.92,66.43,30.16,56.03,9.88,2.12,Medium
2024-10-01 22:54:05,37.78225921330241,-122.4008642648652,95.06,454.18,48.21,2.9,8.97,29.33,18.95,66.49,3.69,0.55,High
2020-10-11 19:24:30,37.78608592822992,-122.42916185339,90.52,403.79,48.26,6.42,9.16,35.67,35.26,51.12,4.78,0.68,Medium
2025-10-03 19:35:53,37.78797572935303,-122.43635595776666,104.39,412.22,47.75,26.3,6.56,35.12,37.53,87.09,3.91,0.42,Medium
2020-07-15 12:39:26,37.77911542432051,-122.41474769400612,91.92,299.52,29.19,35.15,6.51,45.18,33.29,80.95,6.38,2.25,Low
2021-11-02 01:09:22,37.77363083721058,-122.41219148382324,123.5,424.39,43.3,30.93,8.17,51.02,33.05,44.41,8.38,1.65,Medium
2023-07-18 03:48:10,37.788460544126394,-122.4102261786268,105.86,399.91,46.12,34.79,6.98,40.19,24.82,45.75,1.93,0.17,Medium
2025-01-14 03:35:40,37.775469678716895,-122.431068745655,122.6,379.87,52.08,20.57,15.97,51.27,34.03,70.68,3.58,2.78,Medium
2022-07-04 05:50:32,37.78258300367633,-122.40556272857363,104.96,379.26,42.44,9.52,7.67,59.07,33.99,62.8,4.08,2.09,Medium
2023-11-22 22:16:04,37.7622363785447,-122.4082843943043,94.05,391.66,51.58,18.2,11.65,47.14,22.97,55.5,7.58,1.47,Medium
2024-07-08 04:33:15,37.760940524697084,-122.41035676973287,113.46,406.6,44.44,29.71,2.06,36.75,33.09,52.77,7.98,2.04,Medium
2024-02-19 01:58:03,37.78331679204963,-122.43574603091318,147.94,395.08,24.28,19.23,9.35,59.04,21.57,54.98,3.27,1.8,Medium
2024-09-22 02:16:59,37.77546682186831,-122.41206013531607,85.27,376.51,24.28,19.1,3.33,52.08,23.75,39.22,3.45,1.52,Low
2020-11-01 16:35:35,37.77445503043014,-122.41792367968343,138.3,374.44,29.06,25.27,8.23,57.76,33.14,63.51,6.65,1.22,Low
2025-12-03 13:48:53,37.75889068490489,-122.40785161908745,127.94,401.72,33.86,24.81,7.21,49.92,35.98,77.54,8.78,0.64,Medium
2022-07-28 04:46:59,37.76729608909349,-122.4097674963396,81.73,382.36,32.5,15.77,9.19,45.8,36.97,50.97,4.82,2.08,Medium
2020-02-25 13:38:56,37.75961948833298,-122.4110526112476,104.37,425.36,32.16,13.33,10.72,42.49,28.19,74.44,0.93,1.67,Medium
2023-11-02 02:50:19,37.78731330030303,-122.43315039415579,107.23,411.68,37.15,32.18,9.31,35.56,31.09,82.95,9.71,1.02,Medium
2023-10-22 16:19:19,37.78137317158713,-122.43664877369208,105.34,375.28,25.63,16.09,1.84,37.75,31.64,88.15,3.95,0.19,Low
2024-08-07 11:35:23,37.79101651567867,-122.43783212658177,116.07,407.08,39.95,23.86,4.36,47.43,27.37,84.36,5.32,2.06,Medium
2021-03-27 19:23:02,37.768580752999114,-122.43282403909119,99.89,404.6,33.13,33.49,3.62,31.11,21.89,59.61,6.43,0.42,Medium
2025-04-14 01:22:43,37.76028635706497,-122.40871136187309,123.23,409.48,49.46,20.86,9.17,48.78,32.29,63.83,3.09,2.56,Medium
2022-07-06 13:54:58,37.774794052925074,-122.4114736942392,120.89,407.11,17.11,17.78,11.35,34.41,22.48,69.19,6.1,2.91,Medium
2022-06-02 23:44:58,37.75649710635221,-122.40636578316561,114.63,367.06,21.61,17.52,9.11,40.57,30.5,79.6,3.64,0.52,Low
2024-02-15 16:44:06,37.789991209254055,-122.43524434582342,82.27,386.9,39.35,20.96,4.65,38.63,29.24,64.58,6.11,1.04,Medium
